PROJECT_ID,COHORTTRM_DESC,CH_ENRLTYPE,CHRTTYPE,CRSLOAD,GRAD_YRS,BESTMATH,BESTENGL,BESTCOMP,HS_ACAD_AVG,HS_OVERALL_AVG,AGE_MONTHS,GENDER,FOREIGN,COUNTRY_DESC,LA_RESIDENT,HOMEZIPCODE,EXP_FAM_CONTRIB,INCOME,FIRST_GEN_FLAG,PELL,TOPS,ATHLETE,GREEK_ENTRY,VETERAN_STATUS,HS_TOP_10,HS_TOP_25,HS_TOP_50,HS_BOTTOM_25,HS_BOTTOM_50,CH_CURRICULUM_1,CH_COLLEGE_1,CH_CURRIC_COLLEGE,YR1_FALL_ON_CAMPUS,YR1_SPRING_ON_CAMPUS,YR2_FALL_ON_CAMPUS,YR2_SPRING_ON_CAMPUS,YR3_FALL_ON_CAMPUS,YR3_SPRING_ON_CAMPUS,YR4_FALL_ON_CAMPUS,YR4_SPRING_ON_CAMPUS,YR5_FALL_ON_CAMPUS,YR5_SPRING_ON_CAMPUS,YR6_FALL_ON_CAMPUS,YR6_SPRING_ON_CAMPUS,YR7_FALL_ON_CAMPUS,YR7_SPRING_ON_CAMPUS,YR8_FALL_ON_CAMPUS,YR8_SPRING_ON_CAMPUS,YR1_FALL_SEM_GPA,YR1_SPRING_SEM_GPA,YR2_FALL_SEM_GPA,YR2_SPRING_SEM_GPA,YR3_FALL_SEM_GPA,YR3_SPRING_SEM_GPA,YR4_FALL_SEM_GPA,YR4_SPRING_SEM_GPA,YR5_FALL_SEM_GPA,YR5_SPRING_SEM_GPA,YR6_FALL_SEM_GPA,YR6_SPRING_SEM_GPA,YR7_FALL_SEM_GPA,YR7_SPRING_SEM_GPA,YR8_FALL_SEM_GPA,YR8_SPRING_SEM_GPA,YR1_FALL_LSU_GPA,YR1_SPRING_LSU_GPA,YR2_FALL_LSU_GPA,YR2_SPRING_LSU_GPA,YR3_FALL_LSU_GPA,YR3_SPRING_LSU_GPA,YR4_FALL_LSU_GPA,YR4_SPRING_LSU_GPA,YR5_FALL_LSU_GPA,YR5_SPRING_LSU_GPA,YR6_FALL_LSU_GPA,YR6_SPRING_LSU_GPA,YR7_FALL_LSU_GPA,YR7_SPRING_LSU_GPA,YR8_FALL_LSU_GPA,YR8_SPRING_LSU_GPA,YR1_FALL_CUM_GPA,YR1_SPRING_CUM_GPA,YR2_FALL_CUM_GPA,YR2_SPRING_CUM_GPA,YR3_FALL_CUM_GPA,YR3_SPRING_CUM_GPA,YR4_FALL_CUM_GPA,YR4_SPRING_CUM_GPA,YR5_FALL_CUM_GPA,YR5_SPRING_CUM_GPA,YR6_FALL_CUM_GPA,YR6_SPRING_CUM_GPA,YR7_FALL_CUM_GPA,YR7_SPRING_CUM_GPA,YR8_FALL_CUM_GPA,YR8_SPRING_CUM_GPA,YR1_FALL_CUM_HRS_CARR,YR1_SPRING_CUM_HRS_CARR,YR2_FALL_CUM_HRS_CARR,YR2_SPRING_CUM_HRS_CARR,YR3_FALL_CUM_HRS_CARR,YR3_SPRING_CUM_HRS_CARR,YR4_FALL_CUM_HRS_CARR,YR4_SPRING_CUM_HRS_CARR,YR5_FALL_CUM_HRS_CARR,YR5_SPRING_CUM_HRS_CARR,YR6_FALL_CUM_HRS_CARR,YR6_SPRING_CUM_HRS_CARR,YR7_FALL_CUM_HRS_CARR,YR7_SPRING_CUM_HRS_CARR,YR8_FALL_CUM_HRS_CARR,YR8_SPRING_CUM_HRS_CARR,YR1_FALL_CUM_HRS_EARN,YR1_SPRING_CUM_HRS_EARN,YR2_FALL_CUM_HRS_EARN,YR2_SPRING_CUM_HRS_EARN,YR3_FALL_CUM_HRS_EARN,YR3_SPRING_CUM_HRS_EARN,YR4_FALL_CUM_HRS_EARN,YR4_SPRING_CUM_HRS_EARN,YR5_FALL_CUM_HRS_EARN,YR5_SPRING_CUM_HRS_EARN,YR6_FALL_CUM_HRS_EARN,YR6_SPRING_CUM_HRS_EARN,YR7_FALL_CUM_HRS_EARN,YR7_SPRING_CUM_HRS_EARN,YR8_FALL_CUM_HRS_EARN,YR8_SPRING_CUM_HRS_EARN,AC_ACT1,AC_ACT2,AC_ACT3,AC_ACT4,AC_ACT5,AC_ACT6,AC_ACT7,AC_ACT8,AC_ACT9,AC_ACT10,AC_ACT11,AC_ACT12,AC_ACT13,AC_ACT14,AC_ACT15,AC_ACT16,SLATE_HS_TYPE
8778011,Fall 2011,Campus,T,Full-time,4.0,,32.0,,3.97,,218,F,,United States,1.0,70448,27801.0,,N,1,0,,0,N,,,,,,CE,UCFY,ENGR,N,,,,,Y,,,,,,,,,,,1.785,2.909,2.057,3.554,,,,,,,,,,,,,3.98,3.0,,,4.197,,,,,,,,,,,,2.72,,,3.709,,,,,,,,,,,,,16.0,30.0,45.0,53.0,84.0,,,,126.0,,,,,,,,25.0,54.0,45.0,81.0,74.0,,,,,,,,,,,,Good,Good,Warn,Good,Good,Good,,,Good,,,,,,,,Public
2269488,Fall 2020,Campus,F,Full-time,4.0,32.0,24.0,18.0,3.63,3.55,235,F,,United States,1.0,70363,,,Y,0,1,,0,N,,,,,,CSC,UCFY,ENGR,Y,Y,Y,,,,,,,,,,,,,,4.064,3.0,,2.228,2.04,,,,2.0,,,,,,,,3.5,0.268,1.457,,,3.05,,,3.291,,,,,,,,4.037,1.889,3.0,,,,2.622,,,,,,,,,,17.0,37.0,,61.0,68.0,80.0,122.0,,,,,,,,,,18.0,38.0,27.0,,,130.0,,,,,,,,,,,Good,Good,,,Good,,Good,,,,,,,,,,Religious
9013860,Fall 2023,Campus,F,Full-time,4.0,22.0,23.0,28.0,3.72,3.85,217,M,,United States,1.0,70458,5199.0,412057.0,U,0,1,,1,N,,1.0,1.0,,,COMD,HSS,HSS,Y,,,,,,,,,,,,,,,,3.88,4.18,1.007,2.333,,2.4,,,,2.06,,,,,,,3.48,3.75,1.434,2.719,3.783,,2.391,2.788,3.076,,,,,,,,3.727,2.689,2.819,2.637,3.411,4.0,,3.039,,,,,,,,,7.0,,48.0,,,82.0,,,,,,,,,,,15.0,31.0,47.0,,73.0,100.0,,120.0,,,,,,,,,Good,Good,,,,,Good,,,,Good,,,,,,Public
2625243,Fall 2019,Campus,F,Full-time,4.0,29.0,19.0,27.0,3.9,3.07,228,M,,United States,1.0,70001,2527.0,,Y,0,1,,0,N,,,,,,UNAH,UCFY,UCFY,Y,Y,,,,,,,,,,,,,,,2.4,4.0,1.425,0.0,3.075,,,,,,,,,,,,1.538,0.0,,,,,3.671,,,,,,,,,,2.75,2.0,3.47,,3.239,2.488,,,,,,,,,,,13.0,,,64.0,,108.0,99.0,116.0,,,,,,,,,21.0,32.0,35.0,,80.0,97.0,120.0,,,,,,,,,,Good,Good,Good,Good,Good,Good,,,Good,Good,,,,,,,Public
6687089,Fall 2015,Campus,F,Full-time,,23.0,24.0,30.0,3.28,3.97,222,M,,United States,1.0,70611,5741.0,,N,0,1,,0,N,,,,1.0,,PSYCS,UCFY,HSS,Y,,,,,,,,,,,,,,,,4.0,3.562,2.438,2.5,,0.425,,,,,,,,,,,3.72,2.575,3.204,,3.296,3.237,,3.013,,,,,,,,,3.187,2.642,3.233,3.288,3.941,,,,,,,,,,,,13.0,28.0,49.0,,,,100.0,,,,,,,,,,21.0,107.0,41.0,54.0,57.0,,114.0,,123.0,,,,,,,,Good,Good,Good,Good,,,,Good,,,,,,,,,Independent
138556,Fall 2021,Campus,F,Full-time,4.0,24.0,,,3.67,,226,F,,United States,1.0,70508,3172.0,51535.0,N,0,0,,0,N,1.0,,,,,SWORK,UCFY,HSE,N,Y,,Y,,,,,,,,,,,,,3.85,2.75,3.411,,,,3.907,,,,,,,,,,2.925,3.672,2.904,3.476,,3.216,,,,,2.475,,,,,,3.641,2.239,2.875,4.033,2.63,3.453,,,3.267,,,,,,,,19.0,36.0,,79.0,70.0,,,,,,,,,,,,87.0,65.0,69.0,83.0,,94.0,,122.0,,,,,,,,,Good,Good,Good,Good,Good,Good,Good,Good,,,,,,,,,Religious
6382845,Spring 2014,Campus,F,Full-time,,23.0,35.0,,3.8,3.66,228,M,,United States,1.0,70364,135354.0,85064.0,N,0,0,,0,N,1.0,,,,,PMCOM,UCAC,UCAC,Y,,,,,,,,,Y,,,,,,,4.02,3.075,4.0,3.4,2.738,,,,,,,,,,,,2.257,3.125,,,,,,3.513,3.397,,,,,,,,3.562,3.241,2.61,2.954,2.619,,,3.574,,2.32,,,,,,,15.0,28.0,49.0,,,,127.0,,,,,,,,,,22.0,38.0,46.0,,76.0,,109.0,,128.0,,,,,,,,Good,Good,Good,Good,Good,Good,,Good,,,,,,,,,Public
6859131,Fall 2013,Campus,F,Full-time,,26.0,31.0,19.0,,3.46,383,F,,United States,1.0,70820,8094.0,22154.0,N,0,0,,0,N,,,,1.0,,KIN,UCFY,HSE,Y,Y,,Y,,,,,,,,,,,,,4.017,3.0,2.352,,,2.925,,,2.26,,,,,,,,2.166,,2.695,2.551,,,3.679,,,,,,,,,,2.714,,3.56,2.092,3.354,,2.727,,,3.379,,,,,,,16.0,24.0,,57.0,,90.0,102.0,,,,,,,,,,33.0,67.0,57.0,67.0,133.0,102.0,139.0,120.0,,,,,,,,,Good,Good,Good,Good,,Good,Good,Good,,,,,,,,,Religious
5402466,Fall 2018,Campus,F,Full-time,,30.0,32.0,27.0,3.29,3.04,235,M,,United States,1.0,70808,0.0,56565.0,N,0,1,,0,N,,,,,,BIOL,UCFY,SCI,Y,,,,,,,,,,,,,,,,2.94,2.5,3.21,4.0,3.54,,,,,,,,,,,,3.025,,3.415,,3.165,3.09,,,,,,,,,,,3.4,3.1,3.02,3.771,3.494,3.988,2.711,2.164,,,,,,,,,49.0,27.0,80.0,91.0,,86.0,148.0,98.0,,,,,,,,,33.0,59.0,44.0,54.0,,90.0,111.0,,,,,,,,,,Good,Good,Good,,Good,,Good,,,,,,,,,,Public
7181861,Fall 2015,Campus,T,Full-time,,,,,2.56,3.42,230,M,,United States,1.0,70808,29595.0,14934.0,U,1,1,,0,N,,,1.0,,,POLI,HSS,HSS,Y,Y,,Y,,,,,,,,,,,,,3.662,1.069,4.033,,,,3.017,,3.95,,,,,,,,1.5,2.82,3.313,2.333,2.927,,,3.357,,,,,,,,,2.8,3.4,3.642,,,2.054,2.925,,,,,,,,,,29.0,,53.0,,136.0,138.0,,,,,,,,,,,18.0,27.0,45.0,,63.0,76.0,125.0,66.0,,,,,,,,,Good,Good,Good,Good,Good,,,,,,,,,,,,Public
6812230,Fall 2017,Campus,F,Full-time,,23.0,32.0,20.0,3.1,3.4,227,F,,United States,1.0,70003,50553.0,135709.0,N,1,1,,0,N,,,1.0,1.0,1.0,BIOL,UCFY,SCI,N,Y,,,,,,,,,,,,,,,3.461,3.4,2.907,3.47,,4.0,4.18,,,,,,,,,,4.02,3.6,,,4.025,,3.419,3.132,,2.584,2.686,,,,,,3.46,3.274,,,1.619,,,,,,,,,,,,164.0,50.0,44.0,48.0,75.0,,,108.0,146.0,,,,,,,,12.0,33.0,39.0,62.0,101.0,120.0,120.0,,,,,,,,,,Good,Good,Good,Good,Good,,Good,Good,,,,,,,,,Public
3763485,Fall 2016,Campus,F,Full-time,,24.0,35.0,32.0,3.08,3.92,218,F,,United States,1.0,70113,0.0,90117.0,N,0,0,,0,N,,,1.0,,,ELED,HSE,HSE,Y,,,,,,,,,,,,,,,,3.769,2.352,3.01,,3.74,,2.084,3.461,,,,,,,,,3.95,,2.461,,2.885,,,,,,,,,,,,3.631,,3.18,,3.043,,,,,,,,,,,,22.0,72.0,47.0,71.0,,,,,,,,,,,,,17.0,21.0,69.0,,121.0,105.0,,229.0,,,,,,,,,Good,Good,Good,,,Good,Good,Good,Good,,,,,,,,
5989890,Fall 2023,Campus,F,Full-time,5.0,24.0,32.0,23.0,3.03,3.94,220,M,,United States,1.0,70084,,264274.0,N,0,0,,0,N,,1.0,1.0,,,KIN,UCFY,HSE,Y,Y,,,,,,,,,,,,,,,0.0,3.34,,3.783,3.24,,4.05,,,,,,,,,,3.117,3.333,,2.456,,,3.139,,,2.913,,,,,,,2.608,,2.2,3.214,2.737,3.389,,,,2.07,,,,,,,31.0,72.0,74.0,66.0,73.0,,92.0,,156.0,,,,,176.0,,,17.0,29.0,56.0,,71.0,120.0,111.0,,,,,,,,,,Good,Good,Good,Good,,,,,,,,,,,,,Public
8432894,Fall 2023,Campus,F,Full-time,5.0,24.0,19.0,24.0,3.17,3.55,241,F,,United States,1.0,70803,9006.0,154058.0,N,0,1,,0,N,,1.0,1.0,,,POLI,UCFY,HSS,Y,Y,,,,,,,,,,,,,,,3.8,,4.0,4.0,3.285,,4.042,3.307,,,,,,,,,2.538,2.77,,,3.025,,2.246,,,,,,,,,,3.33,2.392,2.317,3.133,,,2.936,,,,,,,,2.091,,16.0,182.0,36.0,58.0,,,111.0,45.0,,,,,,,,,51.0,35.0,50.0,,,93.0,,121.0,,,,,152.0,,,,Good,Good,Good,,,,,,,,,,,,,,Public
2894702,Fall 2012,Online,F,Full-time,,,,23.0,3.12,3.18,229,M,,United States,1.0,70548,384.0,157567.0,N,1,1,,0,N,,,1.0,,,PETE,UCFY,ENGR,N,Y,,,,,,,,,,,,,,,0.25,3.86,1.8,,,,,3.9,,,,,,,,,2.445,2.95,2.736,,3.574,,,,,,,,,,,,3.646,3.0,,2.885,3.907,3.195,,,2.725,,,,,,,,18.0,27.0,39.0,,74.0,,,125.0,,,,,,,,,39.0,31.0,38.0,72.0,,,,,,,,,,,,,Good,Good,Good,Good,,,Good,Good,,,,,,,,,Public
9480341,Fall 2016,Campus,F,Full-time,5.0,28.0,26.0,32.0,3.24,3.61,218,M,,United States,1.0,70810,63674.0,57490.0,N,1,0,,0,N,,1.0,,1.0,,GBUS,UCFY,BADM,Y,N,,,,,,,,,,,,,,,3.592,,3.0,,,2.425,,,,,,,,,,,1.5,3.92,,2.326,2.25,,,,,,,,,,,,2.6,2.904,3.55,2.631,3.674,,,,,,,,,,,,15.0,,30.0,,100.0,125.0,,,,,,,,,,,16.0,27.0,,45.0,77.0,,154.0,134.0,83.0,,,,,,,,Prob,,Good,Good,Good,Good,,,,,,,,,,,Religious
6067245,Fall 2023,Campus,F,Full-time,,,26.0,23.0,3.78,3.57,209,M,,United States,1.0,70820,,66545.0,Y,0,1,,0,N,,,1.0,,,PENGR,UCAC,UCAC,N,Y,Y,,,,,,,,,,,,,,2.68,2.835,2.75,,3.25,3.614,4.05,,,,,,,,,,3.681,1.666,,2.89,,3.308,3.107,,,2.392,,,,,,,2.15,2.017,2.294,3.302,,,3.002,3.686,,,,,,,,,38.0,31.0,46.0,,76.0,,127.0,,123.0,,,134.0,,,,,110.0,,,68.0,,80.0,,128.0,,176.0,,,,,,,Good,Good,,,Good,Warn,,Good,,,,,,,,,Religious
2208002,Fall 2016,Campus,F,Full-time,6.0,19.0,13.0,20.0,2.85,3.69,218,M,,United States,,75065,,36216.0,N,0,1,,0,N,,,,,,PBADM,UCAC,UCAC,Y,Y,,,,,,,,,,,,,,,,3.658,3.756,3.8,3.828,3.08,,,3.675,,,,,,,,2.7,2.718,,,3.149,3.535,3.642,3.302,,,,,,,,,2.789,,,,,2.997,2.799,3.317,,,,,,,,,19.0,,,,97.0,,,112.0,,,,,,,,,22.0,93.0,53.0,83.0,71.0,188.0,,,,,,,,,,,Good,Good,,Good,Good,,,,,,,,,,,,Public
3719350,Fall 2015,Campus,F,Full-time,5.0,18.0,,24.0,3.32,,217,F,,United States,1.0,70726,26653.0,61231.0,N,1,1,,0,N,,,,,,ELED,UCFY,EDUC,Y,,,,,,,,,,,,,,,,3.357,0.0,3.0,,2.825,,,,,3.42,,,,,,,3.492,,3.866,,2.4,2.242,3.681,3.547,,,,,,,2.392,,2.277,3.535,,,1.669,3.42,,2.308,,,2.506,,,,,,28.0,,51.0,,,145.0,,112.0,,,,,,,,,20.0,76.0,57.0,54.0,,,,,,,,,,,,,Good,Good,Good,Good,,,,,,,,,,,,,Religious
143012,Fall 2017,Campus,F,Full-time,3.0,27.0,,19.0,3.21,2.32,225,F,1,Nigeria,,77954,32649.0,,N,0,1,,1,N,,,1.0,,,GBUS,UCFY,BADM,Y,,,,,,,,,,,,,,,,3.46,4.3,2.8,3.075,3.293,4.0,,3.35,3.066,,,,,,,,3.0,3.592,3.146,4.016,,2.524,2.59,,,,,,,,,,3.55,3.265,2.559,2.275,,2.189,3.183,,,,,,,,,,16.0,24.0,33.0,,,90.0,99.0,,,152.0,,,,,,,22.0,30.0,39.0,,66.0,,,59.0,,,,,,,,,Good,Good,Good,Good,,,,,,,,,,,,,Public
5130136,Fall 2014,Campus,T,Full-time,4.0,27.0,22.0,24.0,3.22,4.0,220,M,,United States,1.0,30120,12668.0,105510.0,N,0,1,,0,N,,,,,,BIOL,UCFY,SCI,Y,,,,,,,,,,,,,,,,2.513,3.25,2.75,1.0,3.4,,2.5,,,,,,,,,,4.0,3.579,3.533,3.163,2.898,2.854,,,3.506,,,,,,,,4.025,3.275,2.357,2.846,,3.045,,,,,,,,,,,13.0,34.0,,,106.0,73.0,,,127.0,,,,,,,,12.0,63.0,,79.0,88.0,,,,,128.0,127.0,,,,,,Good,Good,,Good,,,,,,,,,,,,,Public
4850864,Fall 2012,Campus,F,Full-time,5.0,18.0,21.0,26.0,3.3,3.36,220,F,,United States,1.0,70605,0.0,58246.0,Y,1,1,,0,N,,1.0,1.0,,,PETE,UCFY,ENGR,N,Y,,,,,,,,,,,,,,,3.54,3.092,2.384,1.92,3.86,,2.74,2.75,,,,,,,,,3.793,,3.126,2.854,2.795,,,,3.388,,,,,,,,3.75,1.212,3.108,2.629,2.797,,2.5,,,,,,,,,,33.0,39.0,,77.0,72.0,82.0,,,,,,,,,,,12.0,23.0,82.0,78.0,,,110.0,,,,,,,,,,Good,Good,Good,,Good,,,,,,,,,,,,Public
9598808,Fall 2023,Campus,F,Full-time,,26.0,,19.0,,3.09,218,M,,United States,1.0,70726,51295.0,38043.0,N,1,1,,0,N,,,1.0,,,PETE,UCFY,ENGR,N,,,,,,,,,,,,,,,,4.225,3.14,2.733,2.069,3.412,,,,,,,,,,,,2.461,3.076,3.404,3.549,2.941,2.815,,3.93,,,,,,,,,3.52,3.906,4.202,2.183,,,,,2.821,,,,,,,,33.0,38.0,44.0,89.0,73.0,,,,,,,,,,,,15.0,38.0,73.0,94.0,48.0,89.0,,,,,,,,,,,Good,Good,Good,,,Good,Good,,,,,,,,,,Religious
5129655,Fall 2020,Campus,F,Part-time,6.0,25.0,30.0,25.0,3.66,2.89,227,M,,United States,,77523,23913.0,461522.0,Y,0,1,,1,N,1.0,,1.0,,1.0,ACCT,UCFY,BADM,,,,,,,,,,,,,,,,,3.2,3.147,,3.184,3.0,,,,,,,,,,,,4.04,4.058,1.78,3.809,3.768,2.548,2.54,2.933,,2.527,,,,,,,3.668,3.0,,3.032,,,2.909,,,,,,,,,,16.0,48.0,,51.0,76.0,90.0,,115.0,129.0,,,,,,,,19.0,,51.0,75.0,,89.0,126.0,,,,,,,,,,Good,Good,Good,Good,,Good,Good,Good,,,,Good,,,,,Public
5420904,Fall 2021,Campus,F,Full-time,4.0,19.0,28.0,23.0,2.94,3.28,220,M,,United States,1.0,70820,,292462.0,N,0,0,,1,N,,,,,,ACCT,UCFY,BADM,Y,Y,,,,,,,,,,,,,,,3.3,2.469,3.0,2.8,,,,,,,,,,,,,1.25,3.89,3.111,3.404,,2.356,,,,,,,,,,,2.428,1.766,2.783,2.912,3.402,,4.045,,2.821,2.093,,2.988,,,,,31.0,182.0,44.0,67.0,68.5,,,,,,,,,,,,23.0,28.0,69.0,54.0,,,133.0,,,,,,,,,,Good,Good,Good,Prob,Good,,Good,,,,,,,,,,Public
3570547,Fall 2012,Campus,F,Full-time,,15.0,30.0,28.0,3.89,3.77,218,F,,United States,1.0,76226,,,N,0,1,,0,N,,1.0,,,,KIN,UCFY,HSE,N,,,Y,,,,,,,,,,,,,1.862,3.418,4.064,3.616,3.076,2.769,2.5,,,,,,,,,,2.287,3.275,3.187,3.074,,4.057,,,,,,,,,,,2.4,3.04,2.425,,2.226,,2.646,3.448,,,,,,,,,19.0,26.0,44.0,149.0,83.0,97.0,,,,,,,,,,,37.0,21.0,,58.0,,96.0,,120.0,,,,,,,,,Good,Good,Good,,Good,Good,Good,,Good,,,,,,,,Charter
1949461,Fall 2011,Campus,F,Full-time,3.0,26.0,22.0,22.0,3.11,3.97,231,F,,United States,1.0,707696461,30494.0,,N,0,1,,0,N,,,,,,PETE,UCFY,ENGR,N,Y,,,,,,,,,,,,,,,4.0,3.28,2.431,2.175,4.12,3.52,,,,,,,,,,,4.075,2.421,2.5,2.894,2.707,,3.387,,,4.082,,,,,,,3.368,2.163,2.956,,,,2.949,,,,,,,,,,12.0,34.0,116.0,75.0,,48.0,,,,,,,,,,,23.0,38.0,135.0,61.0,,,99.0,,,,,,,,,,Good,Prob,Good,Good,Good,,,,Good,,,,,,,,Public
8035807,Fall 2020,Campus,F,Full-time,,17.0,35.0,24.0,,3.8,220,M,,United States,1.0,70802,0.0,,Y,1,1,,0,N,,,,,1.0,PHYS,UCFY,SCI,Y,Y,,Y,Y,,,,,,,,,,,,1.714,4.0,,1.125,2.976,2.083,,,,,,,,,,,2.907,3.392,3.17,,3.026,3.469,,3.823,,,,,,,,,3.245,3.218,,2.935,2.569,3.119,,3.604,,,,,,,,,18.0,45.0,,116.0,74.0,,,,,,,,,,,,14.0,34.0,63.0,79.0,88.0,82.0,,,,,,,,,,,Prob,Good,,,Good,,,,,,,,,,,,Public
9189992,Fall 2012,Campus,F,Full-time,,30.0,18.0,24.0,3.22,3.52,223,F,,United States,,70803,6291.0,286688.0,N,0,0,,1,N,,,1.0,,,FIN,UCFY,BADM,Y,,,,,,,,,,,,,,,,4.233,2.75,,3.94,,2.66,3.512,3.8,2.0,,,,,,,,3.5,3.1,2.8,2.831,,,,,3.54,,,,,,,,3.372,3.807,2.541,2.491,2.967,,,,,,,,,,,,15.0,45.0,,61.0,,94.0,105.0,,157.0,,,,,,,,12.0,0.0,107.0,63.0,37.0,,105.0,,,,,,,,,,Good,Good,Good,Good,Good,Good,,Good,,,,,,,,,Public
518708,Fall 2020,Campus,T,Full-time,7.0,22.0,25.0,30.0,3.22,3.85,227,F,,United States,1.0,70755,20.0,72729.0,N,1,0,,1,N,,,,,,PNURS,UCFY,UCAC,N,Y,Y,,,,,,,,,,,,,,3.935,,,,3.66,3.318,,3.883,,,,,,,,,3.264,2.142,3.933,,3.952,3.451,3.344,,,,,,,,,,3.571,3.483,3.756,2.314,2.897,,2.865,,,,,,,,,,16.0,35.0,,67.0,,,,112.0,,138.0,,,,,,,40.0,46.0,54.0,,,87.0,,,,,,,,,,,Good,Good,Prob,,Good,,,,,,,,,,,,Religious
1869362,Fall 2019,Campus,T,Full-time,4.0,17.0,36.0,27.0,2.58,3.57,223,M,,United States,1.0,70090,17846.0,,U,0,1,,0,N,1.0,,1.0,,,MC,UCFY,MCOM,Y,,,,,,,,,,,,,,,,1.23,,1.68,2.364,3.86,3.211,,,,3.506,,,,,,,2.562,3.222,3.585,,2.484,,,,,,,,,,,,4.171,2.748,,,2.895,,3.376,,,2.875,,,,,,,17.0,30.0,51.0,126.0,78.0,97.0,,,,,,,,,,,19.0,50.0,49.0,,,82.0,,,,,,,,,,,Good,Good,,Good,Good,,Good,Good,,,,,,,,,Public
5566748,Fall 2011,Campus,F,Full-time,6.0,22.0,26.0,27.0,3.43,3.84,228,M,,United States,1.0,70737,125458.0,279692.0,N,0,1,,0,N,,,,,,UNSE,UCFY,UCFY,Y,,,,,,,,,,,,,,,,3.6,2.575,3.318,3.5,2.925,,1.527,,,,,,,,,,2.627,2.72,3.153,1.968,,2.533,,,,,,,,,,,3.264,,3.45,2.192,,,,,,3.389,,,,,,,37.0,27.0,36.0,,,,,,,99.0,,,,,,,28.0,36.0,42.0,,72.0,88.0,,,,,,,,,,,Good,Good,Good,,Good,Good,,,,,,,,,,,Public
2174642,Fall 2012,Campus,T,Full-time,4.0,20.0,,21.0,4.0,3.96,233,F,,United States,1.0,70605,6006.0,24577.0,Y,1,0,,0,N,1.0,1.0,,,,CHE,UCFY,ENGR,N,Y,,,,,,,,,,,,,,,2.5,3.531,,3.978,3.74,3.075,,3.733,,,3.0,,,,,,0.0,3.447,3.15,3.971,3.527,3.25,,,,,,,,,,,3.902,0.0,3.882,,,,3.66,,,,2.069,,,,,,17.0,30.0,55.0,,78.0,80.0,114.0,,,,,,,170.0,,,16.0,33.0,,86.0,,,,,,,,,,,,,Good,Good,,Good,Good,,Good,Good,,,,,,,,,Public
7905246,Fall 2017,Campus,F,Full-time,,20.0,31.0,27.0,3.88,3.13,224,F,,United States,1.0,70814,26378.0,22124.0,N,0,0,,1,N,,,1.0,,,BIOL,UCFY,SCI,Y,,,,,,,,,,,,,,,,3.906,0.325,3.86,3.675,3.333,3.823,3.666,2.28,1.825,,,,,,,,3.214,2.23,3.947,3.193,3.825,2.3,,1.388,,,,,,,,,3.576,2.428,,4.0,,,,,2.09,,,,,,,,21.0,33.0,125.0,,87.0,83.0,,123.0,122.0,,,,,,,,79.0,45.0,105.0,51.0,81.0,,121.0,,,73.0,,,,,,,Good,Good,Good,Good,Good,Good,,,,,,,,,,,Public
9757678,Fall 2020,Campus,F,Full-time,4.0,23.0,23.0,31.0,3.8,3.87,222,F,,United States,1.0,29307,128616.0,203820.0,N,0,0,,0,N,,,1.0,,,BIOL,UCFY,SCI,Y,,,,,,,,,,,,,,,,3.6,3.5,3.75,3.2,3.12,,,,,,,,,,,,3.131,,3.076,2.858,3.651,2.383,3.128,,2.511,,,,,,,,2.666,,3.069,3.637,,2.502,,,2.161,,,,,,,,20.0,36.0,46.0,,90.0,95.0,101.0,110.0,,150.0,,,,,,,41.0,30.0,60.0,36.0,77.0,95.0,110.0,,147.0,,,,,,,,Good,Good,Good,Good,,,Good,,Good,Good,,,,,,,Public
5320004,Fall 2017,Campus,F,Full-time,3.0,17.0,30.0,30.0,3.15,3.97,217,F,,United States,1.0,70065,,224742.0,N,0,0,,0,N,,,1.0,,,KIN,UCFY,HSE,,Y,,,,,,,,,,,,,,,2.0,,3.35,,4.06,,,2.769,,,,,,,,,,3.16,3.588,1.888,3.046,,3.007,,,,2.417,,,,,,3.0,3.548,,3.233,,3.446,,3.817,,,,,,,,,54.0,,,59.0,,91.0,,110.0,,,,,,,,,12.0,24.0,,77.0,,66.0,,117.0,,,,,,,,,Good,Prob,,,,Good,Good,,,,,Good,,,,,Religious
91971,Fall 2023,Campus,F,Full-time,5.0,30.0,32.0,,3.39,4.0,221,F,,United States,1.0,70068,0.0,93960.0,N,0,1,,0,N,1.0,,,,,CSC,UCFY,ENGR,Y,,,,,,,,,,,,,,,,3.187,2.766,4.0,,3.433,2.092,,,,,,,,,,,2.5,,3.302,,3.521,,,2.429,,,,,,,,,3.263,,,2.906,,,,2.736,,,2.145,,,,,,15.0,30.0,,60.0,78.0,122.0,,141.0,,,,,,,,,13.0,31.0,47.0,67.0,,96.0,,125.0,,,,,,,,,Good,Good,,,,Good,Good,Good,,,,,,,,,Public
1930756,Fall 2013,Campus,F,Full-time,4.0,31.0,35.0,,3.86,2.95,218,M,,United States,1.0,70808,,215205.0,N,0,0,,0,N,,,1.0,,,KIN,UCFY,EDUC,Y,,,,,Y,,,,,,,,,,,2.6,,3.175,,2.8,3.26,,,,3.63,,,,,,,2.34,,1.947,,3.189,3.895,2.681,3.335,,,,,,,,,3.32,,,3.375,3.815,3.992,,3.186,,,,,,,,,38.0,,38.0,55.0,,,102.0,,,,,,,,,,21.0,50.0,,,74.0,90.0,,,128.0,,,120.0,,,,,Good,Prob,Good,Good,Good,Good,,Good,Good,,,,,,,,Religious
